_id,date,product_id,sales_amount,store_location,Temperature (°C),Humidity (%),Weather Description
67a831a5e3e1a3e9f174bd0e,2019-03-25,P087,401,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd0f,2019-03-27,P088,362,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd10,2019-01-02,P089,44,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd11,2019-02-27,P090,485,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd12,2019-01-23,P091,198,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd13,2019-01-26,P092,471,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd14,2019-01-10,P093,161,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd15,2019-03-12,P094,608,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd16,2019-02-06,P095,94,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd17,2019-03-08,P096,102,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd18,2019-03-29,P097,922,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd19,2019-02-09,P098,78,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd1a,2019-03-23,P099,166,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd1b,2019-03-05,P100,521,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd1c,2019-03-26,P101,51,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd1d,2019-03-01,P102,742,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd1e,2019-02-01,P103,218,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd1f,2019-03-28,P104,367,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd20,2019-03-19,P105,223,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd21,2019-01-12,P106,931,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd22,2019-01-05,P107,172,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd23,2019-03-22,P108,391,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd24,2019-03-24,P109,321,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd25,2019-03-03,P110,860,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd26,2019-02-05,P111,34,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd27,2019-02-05,P112,309,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd28,2019-02-15,P113,535,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd29,2019-01-19,P114,548,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd2a,2019-02-01,P115,763,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd2b,2019-03-02,P116,85,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd2c,2019-03-05,P117,115,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd2d,2019-01-16,P118,53,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd2e,2019-02-02,P119,115,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd2f,2019-01-20,P120,112,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd30,2019-02-14,P121,836,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd31,2019-01-12,P122,419,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd32,2019-03-09,P123,944,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd33,2019-03-13,P124,536,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd34,2019-03-09,P125,474,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd35,2019-03-10,P126,688,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd36,2019-01-27,P127,169,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd37,2019-01-08,P128,299,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd38,2019-01-08,P129,575,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd39,2019-02-08,P130,853,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd3a,2019-01-25,P131,291,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd3b,2019-03-06,P132,580,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd3c,2019-02-10,P133,146,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd3d,2019-02-17,P134,550,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd3e,2019-03-08,P135,512,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd3f,2019-02-18,P136,284,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd40,2019-01-18,P137,138,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd41,2019-02-18,P138,216,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd42,2019-02-16,P139,545,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd43,2019-03-16,P140,609,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd44,2019-01-23,P141,942,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd45,2019-01-25,P142,950,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd46,2019-02-05,P143,720,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd47,2019-02-22,P144,31,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd48,2019-01-21,P145,491,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd49,2019-03-08,P146,291,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd4a,2019-02-10,P147,316,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd4b,2019-03-19,P148,277,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd4c,2019-03-06,P149,603,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd4d,2019-03-27,P150,272,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd4e,2019-03-23,P151,384,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd4f,2019-03-11,P152,254,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd50,2019-01-29,P153,786,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd51,2019-02-07,P154,103,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd52,2019-01-28,P155,680,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd53,2019-02-20,P156,484,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd54,2019-01-04,P157,75,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd55,2019-03-07,P158,263,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd56,2019-03-30,P159,918,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd57,2019-03-27,P160,588,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd58,2019-01-19,P161,362,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd59,2019-02-25,P162,66,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd5a,2019-03-13,P163,336,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd5b,2019-01-30,P164,160,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd5c,2019-02-20,P165,418,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd5d,2019-02-25,P166,357,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd5e,2019-01-16,P167,1003,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd5f,2019-02-08,P168,1039,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd60,2019-01-19,P169,323,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd61,2019-02-01,P170,510,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd62,2019-01-03,P171,367,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd63,2019-01-26,P172,420,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd64,2019-03-03,P173,175,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd65,2019-01-19,P174,333,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd66,2019-01-18,P175,166,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd67,2019-03-21,P176,319,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd68,2019-03-03,P177,186,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd69,2019-02-13,P178,165,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd6a,2019-03-23,P179,465,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd6b,2019-01-28,P180,273,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd6c,2019-02-09,P181,472,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd6d,2019-01-23,P182,323,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd6e,2019-03-23,P183,162,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd6f,2019-01-25,P184,288,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd70,2019-03-04,P185,90,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd71,2019-03-05,P186,56,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd72,2019-03-03,P187,793,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd73,2019-02-08,P188,195,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd74,2019-02-10,P189,77,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd75,2019-01-28,P190,293,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd76,2019-02-11,P191,242,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd77,2019-01-15,P192,154,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd78,2019-03-16,P193,829,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd79,2019-01-26,P194,107,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd7a,2019-03-19,P195,171,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd7b,2019-01-13,P196,78,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd7c,2019-03-26,P197,91,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd7d,2019-03-23,P198,26,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd7e,2019-03-12,P199,174,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd7f,2019-02-17,P200,374,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd80,2019-01-29,P201,120,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd81,2019-03-15,P202,241,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd82,2019-01-14,P203,451,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd83,2019-02-06,P204,271,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd84,2019-02-15,P205,93,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd85,2019-01-03,P206,217,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd86,2019-01-04,P207,629,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd87,2019-03-18,P208,299,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd88,2019-03-28,P209,95,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd89,2019-03-02,P210,942,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd8a,2019-01-25,P211,247,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd8b,2019-01-16,P212,881,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd8c,2019-03-20,P213,484,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd8d,2019-01-04,P214,146,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd8e,2019-03-11,P215,217,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd8f,2019-03-22,P216,19,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd90,2019-03-24,P217,130,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd91,2019-02-21,P218,298,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd92,2019-02-12,P219,796,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd93,2019-03-10,P220,180,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd94,2019-01-31,P221,285,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd95,2019-03-06,P222,456,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd96,2019-02-17,P223,62,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd97,2019-02-21,P224,13,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd98,2019-03-20,P225,90,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd99,2019-01-11,P226,183,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd9a,2019-01-26,P227,655,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd9b,2019-01-31,P228,155,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bd9c,2019-02-26,P229,571,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd9d,2019-03-11,P230,532,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bd9e,2019-01-26,P231,170,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bd9f,2019-03-12,P232,33,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bda0,2019-02-11,P233,794,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bda1,2019-02-21,P234,310,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bda2,2019-03-09,P235,545,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bda3,2019-01-20,P236,195,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bda4,2019-01-28,P237,91,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bda5,2019-03-05,P238,232,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bda6,2019-03-02,P239,69,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bda7,2019-01-11,P240,94,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bda8,2019-01-11,P241,235,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bda9,2019-03-11,P242,125,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdaa,2019-02-28,P243,195,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdab,2019-01-05,P244,263,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdac,2019-02-02,P245,788,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdad,2019-01-01,P246,399,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdae,2019-02-09,P247,256,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdaf,2019-01-23,P248,94,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdb0,2019-01-07,P249,326,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdb1,2019-01-14,P250,536,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdb2,2019-02-02,P251,439,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdb3,2019-03-17,P252,369,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdb4,2019-03-02,P253,30,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdb5,2019-03-16,P254,99,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdb6,2019-01-06,P255,494,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdb7,2019-01-29,P256,137,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdb8,2019-01-31,P257,69,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdb9,2019-02-05,P258,163,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdba,2019-02-13,P259,135,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdbb,2019-02-07,P260,276,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdbc,2019-03-19,P261,709,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdbd,2019-03-07,P262,69,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdbe,2019-03-13,P263,160,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdbf,2019-02-09,P264,233,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdc0,2019-02-26,P265,57,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdc1,2019-03-12,P266,723,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdc2,2019-03-14,P267,148,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdc3,2019-01-08,P268,783,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdc4,2019-01-05,P269,297,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdc5,2019-01-04,P270,373,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdc6,2019-03-06,P271,354,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdc7,2019-01-03,P272,44,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdc8,2019-01-07,P273,203,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdc9,2019-01-27,P274,25,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdca,2019-02-26,P275,628,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdcb,2019-01-07,P276,352,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdcc,2019-01-07,P277,229,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdcd,2019-02-02,P278,400,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdce,2019-03-20,P279,745,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdcf,2019-03-20,P280,462,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdd0,2019-02-15,P281,587,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdd1,2019-03-06,P282,38,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdd2,2019-01-06,P283,16,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdd3,2019-03-04,P284,628,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdd4,2019-03-12,P285,200,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdd5,2019-02-20,P286,350,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdd6,2019-03-24,P287,78,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdd7,2019-01-31,P288,224,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdd8,2019-01-25,P289,356,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdd9,2019-02-03,P290,697,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdda,2019-01-24,P291,423,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bddb,2019-03-14,P292,204,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bddc,2019-02-18,P293,65,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bddd,2019-01-21,P294,76,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdde,2019-03-13,P295,190,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bddf,2019-03-03,P296,272,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bde0,2019-03-29,P297,121,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bde1,2019-01-10,P298,493,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bde2,2019-01-25,P299,252,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bde3,2019-01-19,P300,93,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bde4,2019-01-02,P301,209,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bde5,2019-03-12,P302,40,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bde6,2019-02-25,P303,51,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bde7,2019-03-18,P304,214,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bde8,2019-02-23,P305,125,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bde9,2019-03-26,P306,530,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdea,2019-03-30,P307,295,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdeb,2019-02-17,P308,745,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdec,2019-03-21,P309,83,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bded,2019-03-05,P310,172,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdee,2019-01-31,P311,503,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdef,2019-02-05,P312,145,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf0,2019-02-01,P313,74,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdf1,2019-03-07,P314,146,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdf2,2019-02-10,P315,820,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf3,2019-02-14,P316,208,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf4,2019-02-09,P317,66,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf5,2019-01-10,P318,392,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf6,2019-03-11,P319,218,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf7,2019-02-18,P320,185,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf8,2019-02-26,P321,216,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdf9,2019-01-18,P322,41,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174bdfa,2019-02-15,P323,96,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdfb,2019-03-08,P324,324,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdfc,2019-01-17,P325,135,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdfd,2019-03-12,P326,410,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174bdfe,2019-03-09,P327,523,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174bdff,2019-03-12,P328,395,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be00,2019-01-25,P329,214,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be01,2019-03-25,P330,152,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be02,2019-02-07,P331,208,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be03,2019-02-17,P332,103,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be04,2019-02-03,P333,404,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be05,2019-03-14,P334,49,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be06,2019-03-24,P335,77,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be07,2019-03-21,P336,149,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be08,2019-03-19,P337,721,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be09,2019-02-24,P338,365,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be0a,2019-03-28,P339,150,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be0b,2019-02-05,P340,404,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be0c,2019-02-10,P341,151,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be0d,2019-03-05,P342,411,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be0e,2019-02-15,P343,565,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be0f,2019-01-30,P344,509,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be10,2019-02-14,P345,140,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be11,2019-02-27,P346,736,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be12,2019-02-04,P347,75,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be13,2019-01-20,P348,749,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be14,2019-03-28,P349,191,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be15,2019-02-27,P350,141,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be16,2019-02-15,P351,1042,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be17,2019-01-26,P352,379,Yangon,28.980000000000018,70,broken clouds
67a831a5e3e1a3e9f174be18,2019-03-14,P353,402,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be19,2019-03-02,P354,255,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be1a,2019-03-04,P355,31,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be1b,2019-01-07,P356,374,Mandalay,29.850000000000023,32,clear sky
67a831a5e3e1a3e9f174be1c,2019-03-08,P357,394,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be1d,2019-01-09,P358,1002,Naypyitaw,NaN,NaN,
67a831a5e3e1a3e9f174be1e,2019-03-01,P359,86,Mandalay,29.850000000000023,32,clear sky
